regiao;uf;municipio;codigo_ibge;taxa_analfabetismo_censo_ibge_2022;populacao_total_municipio_15_anos_censo_ibge_2022;populacao_nao_alfabetizada_censo_ibge_2022;matriculas_eja_fundamental_medio;escolas_municipais_eja;escolas_estaduais_eja;tem_tipo_matricula_eja;aderiu_pba_2024_sba;aderiu_pba_2025_sba;aderiu_pba_saldos_simec;unidade_prisional_oferta_educacional;15_19_anos_populacao_nao_alfabetizada;20_24_anos_populacao_nao_alfabetizada;25_34_anos_populacao_nao_alfabetizada;35_44_anos_populacao_nao_alfabetizada;45_54_anos_populacao_nao_alfabetizada;55_64_anos_populacao_nao_alfabetizada;65_anos_ou_mais_populacao_nao_alfabetizada;ano_adesao
Nordeste ;Maranhão ;Monção ;2106904.0;20.45270816491512;19792.0;4048.0;802.0;25.0;1.0;Sim;SIM ;SIM;Não ;sem unidade;4.405286343612335;5.394190871369295;7.808887747238634;18.76157713680868;28.76455125797972;40.56324110671937;51.923908344141815;2024
Nordeste ;Maranhão ;Mirinzal ;2106805.0;12.264062353272609;10649.0;1306.0;184.0;3.0;2.0;Sim;Não ;Não;Não ;sem unidade;2.47011952191235;2.7580071174377228;4.412519240636224;7.934272300469483;12.073170731707316;24.207011686143574;37.028824833702885;2024
Nordeste ;Maranhão ;Miranda do Norte ;2106755.0;14.446063353299875;18531.0;2677.0;209.0;5.0;1.0;Sim;Não ;Não;Não ;sem unidade;3.080872913992298;4.360967184801382;5.259184700553599;9.51552795031056;17.384173841738416;34.44570135746606;52.57177033492823;2024
Nordeste ;Maranhão ;Mirador ;2106706.0;23.95251396648045;15752.0;3773.0;242.0;10.0;1.0;Sim;Não ;SIM;Não ;sem unidade;7.013118062563067;6.790123456790123;10.16299137104506;21.13932738503775;32.516703786191535;42.60115606936416;56.44670050761421;2024
Nordeste ;Maranhão ;Milagres do Maranhão ;2106672.0;29.335394126738795;6470.0;1898.0;927.0;14.0;0.0;Sim;Não ;SIM;SIM ;sem unidade;6.489361702127659;5.927835051546391;11.139240506329111;28.702993092862624;47.11425206124853;54.53100158982512;68.78172588832487;2024
Nordeste ;Maranhão ;Matões do Norte ;2106631.0;19.19530595138307;13123.0;2519.0;1098.0;29.0;0.0;Sim;Não ;Não;Não ;sem unidade;4.274465691788527;3.537139969681657;6.895391860073999;16.569767441860463;32.677369238736404;53.01418439716312;58.31533477321814;2024
Nordeste ;Maranhão ;Matões ;2106607.0;24.607530312699424;23505.0;5784.0;177.0;2.0;1.0;Sim;Não ;SIM;Não ;sem unidade;3.2277346084877463;4.003049942813573;7.710501419110691;20.63960081651168;35.10672188595094;48.64864864864865;62.732919254658384;2024
Nordeste ;Maranhão ;Matinha ;2106508.0;15.33054596134036;16503.0;2530.0;186.0;8.0;1.0;Sim;Não ;SIM;Não ;sem unidade;2.478502781992918;3.8006230529595015;5.589463539993576;10.894596988485384;20.449979911611088;27.481323372465315;41.44800777453839;2024
Nordeste ;Maranhão ;Mata Roma ;2106409.0;20.965285015633768;12473.0;2615.0;592.0;14.0;1.0;Sim;Não ;SIM;Não ;sem unidade;4.657687991021325;5.486111111111111;7.874321179208689;17.22312703583062;32.442996742671006;42.27970897332256;55.778546712802765;2024
Nordeste ;Maranhão ;Maranhãozinho ;2106375.0;22.47687132043734;9512.0;2138.0;1504.0;7.0;1.0;Sim;Não ;Não;Não ;sem unidade;4.055944055944056;5.008210180623974;12.949640287769784;20.96;31.83391003460208;50.0;62.751677852349;2024
Nordeste ;Maranhão ;Marajá do Sena ;2106359.0;28.72983870967742;4960.0;1425.0;21.0;2.0;0.0;Sim;Não ;Não;Não ;sem unidade;5.526992287917738;6.891025641025641;12.2568093385214;34.02985074626866;51.11420612813371;55.32879818594104;71.03825136612022;2024
Nordeste ;Maranhão ;Maracaçumé ;2106326.0;18.2126160308964;14759.0;2688.0;764.0;5.0;1.0;Sim;Não ;Não;Não ;sem unidade;4.393505253104107;3.9691289966923926;5.543237250554324;15.557762330354189;27.55863539445629;40.13353115727003;56.65976535541753;2024
Nordeste ;Maranhão ;Magalhães de Almeida ;2106300.0;23.76303317535545;10550.0;2507.0;542.0;20.0;2.0;Sim;Não ;Não;Não ;sem unidade;3.0;5.658536585365854;8.502024291497975;19.290573372206023;33.60399750156152;41.70854271356784;57.95128939828081;2024
Nordeste ;Maranhão ;Luís Domingues ;2106201.0;13.965646004480956;5356.0;748.0;123.0;2.0;1.0;Sim;Não ;Não;Não ;sem unidade;1.4150943396226416;1.8998272884283247;5.423728813559322;9.927797833935015;19.186785260482846;30.971659919028337;43.70629370629371;2024
Nordeste ;Maranhão ;Loreto ;2106102.0;13.442139861725035;8823.0;1186.0;149.0;5.0;1.0;Sim;Não ;Não;Não ;sem unidade;1.606805293005671;2.516309412861137;3.865546218487395;10.0;16.129032258064516;23.62911266201396;43.92694063926941;2024
Nordeste ;Maranhão ;Lima Campos ;2106003.0;21.70418006430868;8708.0;1890.0;103.0;1.0;1.0;Sim;Não ;Não;Não ;sem unidade;2.4024024024024024;4.609929078014184;5.786163522012579;16.753623188405797;28.04674457429048;38.026905829596416;55.54655870445344;2024
Nordeste ;Maranhão ;Lajeado Novo ;2105989.0;16.369773110819427;5333.0;873.0;398.0;5.0;1.0;Sim;Não ;Não;Não ;sem unidade;1.7133956386292832;2.366863905325444;4.8353909465020575;9.056603773584904;17.349397590361445;31.789137380191697;52.29885057471264;2024
Nordeste ;Maranhão ;Lagoa Grande do Maranhão ;2105963.0;28.550404709345106;8154.0;2328.0;221.0;5.0;1.0;Sim;Não ;Não;Não ;sem unidade;4.118173679498657;5.870236869207004;12.040939193257074;30.60211049037865;45.95300261096606;54.16666666666666;67.7925211097708;2024
Nordeste ;Maranhão ;Lago dos Rodrigues ;2105948.0;23.795534665099883;6808.0;1620.0;323.0;12.0;1.0;Sim;Não ;SIM;SIM ;sem unidade;4.005340453938585;3.770739064856712;5.852842809364549;17.986676535899335;30.216535433070867;40.20156774916013;62.34042553191489;2024
Nordeste ;Maranhão ;Lagoa do Mato ;2105922.0;22.761798032623584;8031.0;1828.0;57.0;1.0;1.0;Sim;Não ;Não;Não ;sem unidade;1.3224821973550356;3.597122302158273;5.602605863192182;19.193857965451052;31.979256698357823;45.79831932773109;58.88778550148957;2024
Nordeste ;Maranhão ;Lago Verde ;2105906.0;26.66543472235055;10823.0;2886.0;65.0;2.0;1.0;Sim;Não ;SIM;Não ;sem unidade;4.353393085787452;5.199025182778229;7.372116349047141;23.347202958853444;39.959016393442624;56.63716814159292;68.56919468334637;2024
Nordeste ;Maranhão ;Lago do Junco ;2105807.0;25.41254125412541;7272.0;1848.0;267.0;13.0;0.0;Sim;Não ;Não;SIM ;sem unidade;5.139186295503212;5.398110661268556;5.447761194029851;21.28787878787879;36.436884512085946;47.521551724137936;62.5560538116592;2024
Nordeste ;Maranhão ;Lago da Pedra ;2105708.0;23.78800574575054;33416.0;7949.0;306.0;10.0;1.0;Sim;Não ;SIM;Não ;sem unidade;3.5260254257615733;4.202334630350195;6.516443361753958;20.24897573274504;35.78039545645772;46.64510913500404;62.17293795165711;2024
Nordeste ;Maranhão ;Junco do Maranhão ;2105658.0;19.626926196269263;3699.0;726.0;199.0;7.0;1.0;Sim;Não ;Não;Não ;sem unidade;2.197802197802198;3.155339805825242;5.191256830601093;15.020297699594046;25.868725868725868;38.52040816326531;59.64523281596452;2024
Nordeste ;Maranhão ;Joselândia ;2105609.0;24.93865309461056;11003.0;2744.0;68.0;3.0;0.0;Sim;SIM ;Não;Não ;sem unidade;3.95227442207308;3.776978417266187;9.47982498784638;21.960072595281307;34.54091193004372;45.657370517928285;58.89741800418702;2024
Nordeste ;Maranhão ;João Lisboa ;2105500.0;14.809666381522668;18704.0;2770.0;292.0;9.0;1.0;Sim;Não ;SIM;Não ;sem unidade;1.8819503849443968;2.2566995768688294;3.708680462241333;9.406734366648852;18.0456757768626;28.64894194248508;52.07780725022104;2024
Nordeste ;Maranhão ;Jenipapo dos Vieiras ;2105476.0;27.90718509227737;11162.0;3115.0;418.0;4.0;11.0;Sim;Não ;Não;Não ;sem unidade;11.09865470852018;13.052208835341366;16.02399314481577;29.875886524822693;40.39829302987198;47.91901012373454;68.06806806806807;não
Nordeste ;Maranhão ;Jatobá ;2105450.0;22.35924932975871;5595.0;1251.0;8.0;1.0;0.0;Sim;Não ;SIM;Não ;sem unidade;3.4013605442176877;3.5114503816793894;5.956678700361011;19.038817005545287;31.95876288659793;44.55445544554456;65.24486571879937;2024
Nordeste ;Maranhão ;Itinga do Maranhão ;2105427.0;14.88355804587638;17133.0;2550.0;446.0;9.0;1.0;Sim;Não ;SIM;Não ;sem unidade;1.331967213114754;2.5040827436037016;3.13231850117096;8.622196329740751;21.01093926820068;30.942622950819672;48.30866807610993;2024
Nordeste ;Maranhão ;Itapecuru Mirim ;2105401.0;18.014334179604123;44509.0;8018.0;984.0;15.0;5.0;Sim;Não ;SIM;Não ;Unidade com oferta;4.37225636523266;3.491676816889972;3.9842335144348566;12.123855211513302;25.52935100705801;39.52095808383233;57.3905862923204;2024
Nordeste ;Maranhão ;Itaipava do Grajaú ;2105351.0;25.45227698066126;9618.0;2448.0;387.0;6.0;4.0;Sim;Não ;SIM;Não ;sem unidade;5.899076048329779;7.061900610287706;11.823647294589176;23.55875831485588;38.53281853281853;48.55967078189301;65.39618856569709;2024
Nordeste ;Maranhão ;Imperatriz ;2105302.0;6.778729897875338;212975.0;14437.0;2538.0;23.0;11.0;Sim;Não ;Não;Não ;Unidade com oferta;1.125983539839016;1.0884299497647714;1.3898632058926692;3.5338379540466702;7.214822670700895;13.26916156890968;30.351588274106888;2024
Nordeste ;Maranhão ;Igarapé Grande ;2105203.0;23.370927318295735;7980.0;1865.0;213.0;10.0;1.0;Sim;Não ;SIM;Não ;sem unidade;3.040173724212812;4.314720812182741;6.001446131597976;16.43835616438356;28.23725981620718;42.27129337539432;63.13932980599647;2024
Nordeste ;Maranhão ;Igarapé do Meio ;2105153.0;21.25574885022996;10002.0;2126.0;1382.0;24.0;1.0;Sim;Não ;Não;Não ;sem unidade;4.064470918009811;4.529307282415631;6.315289648622982;15.14543630892678;29.193037974683545;48.92996108949416;67.17123935666982;2024
Nordeste ;Maranhão ;Icatu ;2105104.0;17.95053003533569;18395.0;3302.0;461.0;14.0;3.0;Sim;Não ;SIM;Não ;sem unidade;2.230769230769231;2.262443438914027;3.793103448275862;14.033564814814811;26.37987012987013;42.62114537444933;54.93025493025493;2024
Nordeste ;Maranhão ;Humberto de Campos ;2105005.0;18.43218041851892;18446.0;3400.0;691.0;12.0;1.0;Sim;Não ;Não;Não ;sem unidade;2.7741083223249667;5.108499095840868;9.34322616103325;17.737714451875544;28.336012861736336;36.63716814159292;47.66066838046272;2024
Nordeste ;Maranhão ;Guimarães ;2104909.0;11.049655850540804;8136.0;899.0;87.0;1.0;1.0;Sim;Não ;Não;Não ;sem unidade;2.522068095838588;1.2519561815336464;3.7202380952380953;6.004901960784314;10.921248142644874;16.972034715525556;29.739776951672862;2024
Nordeste ;Maranhão ;Grajaú ;2104800.0;17.164405942475017;52638.0;9035.0;1675.0;26.0;14.0;Sim;Não ;SIM;Não ;Unidade com oferta;3.633098494267164;4.1653666146645865;6.43814163911606;15.004262574595057;25.00726955510323;34.07900040306328;54.33503334641036;2024
Nordeste ;Maranhão ;Graça Aranha ;2104701.0;20.636304205709305;4589.0;947.0;77.0;1.0;1.0;Sim;SIM ;SIM;Não ;sem unidade;1.9417475728155336;2.797202797202797;6.748466257668712;14.564220183486237;22.629969418960243;34.8122866894198;54.456824512534816;2024
Nordeste ;Maranhão ;Governador Nunes Freire ;2104677.0;18.04439683389871;16803.0;3032.0;588.0;13.0;2.0;Sim;SIM ;Não;Não ;Unidade com oferta;2.4298282362798496;3.632887189292543;5.81531268264173;13.445867287543656;26.345878989995235;39.70845481049562;60.71428571428571;2024
Nordeste ;Maranhão ;Governador Newton Bello ;2104651.0;18.60639360639361;8008.0;1490.0;292.0;10.0;0.0;Sim;Não ;Não;Não ;sem unidade;1.8716577540106951;2.122448979591837;6.530856800479329;18.51132686084142;27.413127413127413;44.79166666666667;62.65223274695535;2024
Nordeste ;Maranhão ;Governador Luiz Rocha ;2104628.0;22.50936329588015;5340.0;1202.0;26.0;1.0;0.0;Sim;Não ;SIM;Não ;sem unidade;2.954209748892171;2.807017543859649;6.774193548387098;16.50943396226415;31.91489361702128;41.54589371980676;60.76134699853587;2024
Nordeste ;Maranhão ;Governador Eugênio Barros ;2104602.0;23.95175186674325;10446.0;2502.0;0.0;0.0;0.0;Não ;Não ;Não;Não ;sem unidade;3.2710280373831773;3.2541776605101145;7.746100053792361;17.580727831881088;31.191432396251678;43.294701986754966;62.59087904824852;2024
Nordeste ;Maranhão ;Governador Edison Lobão ;2104552.0;15.419401896425969;13710.0;2114.0;236.0;1.0;3.0;Sim;Não ;Não;Não ;sem unidade;1.150121065375303;1.851851851851852;3.631787126932758;10.621387283236992;20.236920039486677;33.4054834054834;52.12279555845852;2024
Nordeste ;Maranhão ;Governador Archer ;2104503.0;20.916206852303347;7793.0;1630.0;176.0;6.0;1.0;Sim;Não ;Não;Não ;sem unidade;2.254791431792559;2.49728555917481;4.521625163826998;16.81063122923588;27.734375;37.63066202090592;61.45930776426567;2024
Nordeste ;Maranhão ;Gonçalves Dias ;2104404.0;24.2253303454138;12941.0;3135.0;29.0;1.0;0.0;Sim;Não ;SIM;Não ;sem unidade;2.48249522597072;2.684563758389262;6.849912739965096;19.40481043620057;31.19363395225464;45.47770700636943;61.509021323127385;2024
Nordeste ;Maranhão ;Godofredo Viana ;2104305.0;13.452492944496708;7441.0;1001.0;256.0;2.0;1.0;Sim;Não ;Não;Não ;Unidade com oferta;2.25385527876631;1.7565872020075282;4.56824512534819;10.921717171717171;22.811918063314717;27.83357245337159;42.08909370199693;2024
Nordeste ;Maranhão ;Fortuna ;2104206.0;20.476880940873208;12414.0;2542.0;101.0;2.0;1.0;Sim;Não ;Não;SIM ;sem unidade;3.205531112507857;3.259141494435612;5.4019014693172;14.419038730751282;25.74946466809422;38.333333333333336;54.61111111111111;2024
Nordeste ;Maranhão ;Fortaleza dos Nogueiras ;2104107.0;10.94256721414374;9559.0;1046.0;33.0;1.0;0.0;Sim;Não ;Não;Não ;sem unidade;1.124567474048443;2.3090586145648317;2.226620484908461;7.045215562565721;14.132104454685098;22.50996015936255;39.88549618320611;2024
Nordeste ;Maranhão ;Formosa da Serra Negra ;2104099.0;14.077414505824878;13305.0;1873.0;104.0;6.0;0.0;Sim;Não ;Não;Não ;sem unidade;1.0350776308223115;1.1830635118306352;4.055535257581293;11.190476190476192;20.554984583761563;27.91572610985704;47.05882352941176;2024
Nordeste ;Maranhão ;Fernando Falcão ;2104081.0;26.23419012647899;7353.0;1929.0;75.0;4.0;1.0;Sim;SIM ;Não;Não ;sem unidade;6.2727272727272725;6.532180595581172;12.994350282485875;33.63957597173145;45.71428571428572;50.52160953800298;56.82182985553772;2024
Nordeste ;Maranhão ;Feira Nova do Maranhão ;2104073.0;16.06115403583758;6083.0;977.0;15.0;1.0;0.0;Sim;SIM ;Não;SIM ;sem unidade;2.2249690976514214;1.023391812865497;3.507194244604316;9.62566844919786;19.58997722095672;29.95658465991317;54.12960609911055;2024
Nordeste ;Maranhão ;Estreito ;2104057.0;11.486269471655692;24908.0;2861.0;224.0;1.0;1.0;Sim;Não ;Não;Não ;sem unidade;2.257954156688334;1.8365142239827152;3.8483740619588223;6.981167966520829;14.521906861394324;24.676375404530745;39.20090463626084;2024
Nordeste ;Maranhão ;Esperantinópolis ;2104008.0;21.16835064750249;14054.0;2975.0;129.0;2.0;1.0;Sim;Não ;Não;Não ;sem unidade;5.6797583081571;4.815073272854152;6.226271829916477;16.149068322981368;27.59820984584784;36.42857142857142;54.56932773109243;2024
Nordeste ;Maranhão ;Duque Bacelar ;2103901.0;26.686994564496885;7543.0;2013.0;498.0;17.0;1.0;Sim;Não ;SIM;Não ;sem unidade;3.893805309734513;6.6006600660066;9.594594594594597;24.011502516175412;41.79254783484391;53.29032258064517;69.94219653179191;2024
Nordeste ;Maranhão ;Dom Pedro ;2103802.0;16.250636780438104;17667.0;2871.0;179.0;2.0;2.0;Sim;Não ;Não;Não ;sem unidade;2.3737373737373737;2.4215740231150247;3.93885949441505;10.285714285714285;20.789473684210527;30.694511898980085;48.95509115162295;2024
Nordeste ;Maranhão ;Davinópolis ;2103752.0;14.26330842328628;10839.0;1546.0;171.0;1.0;1.0;Sim;Não ;SIM;Não ;Unidade com oferta;2.0634920634920637;2.797202797202797;3.099440378820491;7.792207792207792;16.860068259385667;32.37822349570201;53.26797385620915;2024
Nordeste ;Maranhão ;Cururupu ;2103703.0;14.510640042642176;24389.0;3539.0;511.0;15.0;1.0;Sim;Não ;Não;Não ;sem unidade;2.1144732045205976;2.540322580645161;3.80447869010354;9.35053945419928;17.732943987257766;26.019736842105264;39.0629491233113;2024
Nordeste ;Maranhão ;Coroatá ;2103604.0;23.759744466036768;44769.0;10637.0;788.0;13.0;2.0;Sim;Não ;Não;SIM ;Unidade com oferta;3.9595170454545454;3.686063367156761;6.26865671641791;18.386644875087555;34.81943112815596;46.230598669623056;60.64595401088292;2024
Nordeste ;Maranhão ;Conceição do Lago-Açu ;2103554.0;23.012904432391995;10694.0;2461.0;413.0;16.0;1.0;Sim;Não ;SIM;Não ;sem unidade;4.278728606356968;4.798172124904799;9.83451536643026;22.847985347985347;37.22067039106145;47.80388151174668;59.90338164251207;2024
Nordeste ;Maranhão ;Colinas ;2103505.0;21.71157419697372;30136.0;6543.0;769.0;34.0;1.0;Sim;Não ;SIM;Não ;Unidade com oferta;4.988060493499602;6.5279361459521095;7.855895889541342;18.19145178382197;30.954115076474874;42.33073696824446;55.62663564989823;2024
Nordeste ;Maranhão ;Coelho Neto ;2103406.0;21.53949601357625;31231.0;6727.0;2828.0;31.0;2.0;Sim;Não ;Não;SIM ;sem unidade;2.744912446758164;3.3409017191047683;5.25783619817998;14.425385934819898;29.421221864951768;43.067846607669615;60.56441717791411;2024
Nordeste ;Maranhão ;Codó ;2103307.0;22.30134231326879;85524.0;19073.0;2600.0;54.0;4.0;Sim;SIM ;Não;Não ;Unidade com oferta;3.351331223235896;4.077627562145661;5.870085260381525;17.104698891135207;30.842797369994024;42.66255716842314;59.62550156041016;2024
Nordeste ;Maranhão ;Cidelândia ;2103257.0;19.050077439339184;9685.0;1845.0;0.0;0.0;0.0;Não ;Não ;SIM;Não ;sem unidade;1.9002375296912115;3.5246727089627394;5.339524085896692;12.49362570117287;23.83679312813171;35.342465753424655;58.1803671189146;2024
Nordeste ;Maranhão ;Chapadinha ;2103208.0;19.1238570241064;60150.0;11503.0;1438.0;48.0;2.0;Sim;Não ;Não;Não ;Unidade com oferta;4.774503908598918;4.322931577440595;6.096385542168674;16.301156967708515;26.956186560452267;38.87430259271415;53.17002881844381;não
Nordeste ;Maranhão ;Centro Novo do Maranhão ;2103174.0;20.269312544294827;11288.0;2288.0;1557.0;15.0;4.0;Sim;Não ;Não;Não ;sem unidade;4.198250728862974;4.713375796178345;6.853707414829659;18.76804619826757;32.953736654804274;45.41154210028383;65.9090909090909;2024
Nordeste ;Maranhão ;Centro do Guilherme ;2103158.0;20.13526340768865;8428.0;1697.0;1443.0;20.0;1.0;Sim;Não ;Não;Não ;sem unidade;4.817518248175182;5.530371713508613;8.010471204188482;19.884910485933503;30.306021717670284;44.10187667560322;65.09695290858726;2024
Nordeste ;Maranhão ;Central do Maranhão ;2103125.0;20.74498567335244;5235.0;1086.0;151.0;8.0;1.0;Sim;Não ;Não;Não ;sem unidade;4.945054945054945;3.377110694183865;5.846774193548387;13.250517598343686;29.09090909090909;39.568345323741006;58.26086956521739;2024
Nordeste ;Maranhão ;Cedral ;2103109.0;13.20217767879238;8082.0;1067.0;82.0;2.0;1.0;Sim;Não ;Não;Não ;sem unidade;2.059496567505721;3.082614056720099;4.424157303370786;8.213166144200628;14.496124031007753;23.214285714285715;37.87037037037037;2024
Nordeste ;Maranhão ;Caxias ;2103000.0;17.5173743889868;120292.0;21072.0;2838.0;63.0;6.0;Sim;SIM ;Não;Não ;Unidade com oferta;2.1632455594719744;2.5444702242846096;4.951358897177507;11.864622701600917;22.08132162177884;34.58684532814639;51.49521141442439;2024
Nordeste ;Maranhão ;Carutapera ;2102903.0;14.30421076334159;17764.0;2541.0;317.0;6.0;1.0;Sim;Não ;SIM;Não ;sem unidade;2.512998266897747;2.55802936996684;5.360493165371215;11.825332248440466;20.79701120797011;29.83425414364641;44.02810304449648;2024
Nordeste ;Maranhão ;Carolina ;2102804.0;12.254020168983375;18345.0;2248.0;738.0;5.0;2.0;Sim;Não ;Não;Não ;Unidade com oferta;1.9673704414587332;2.568218298555377;3.13599062133646;8.19133034379671;13.803230543318648;20.97560975609756;34.97740963855422;2024
Nordeste ;Maranhão ;Capinzal do Norte ;2102754.0;24.82822871782928;8587.0;2132.0;204.0;4.0;1.0;Sim;SIM ;Não;Não ;sem unidade;3.673469387755103;3.479236812570146;8.410636982065553;21.25630959057768;31.24470787468247;49.007936507936506;60.95829636202307;2024
Nordeste ;Maranhão ;Cantanhede ;2102705.0;17.052228602679794;18285.0;3118.0;1246.0;33.0;1.0;Sim;Não ;Não;Não ;sem unidade;1.9615535504119264;2.4419062623079952;4.793608521970706;14.37613019891501;23.93162393162393;38.69936034115138;57.78894472361809;2024
Nordeste ;Maranhão ;Cândido Mendes ;2102606.0;17.13301171605789;14510.0;2486.0;1591.0;30.0;2.0;Sim;Não ;Não;Não ;sem unidade;3.609913793103448;4.804045512010114;6.979821369500497;15.17917511832319;25.79539892315223;31.35704874835309;44.44444444444444;2024
Nordeste ;Maranhão ;Campestre do Maranhão ;2102556.0;15.552420230084657;9214.0;1433.0;73.0;1.0;1.0;Sim;Não ;Não;Não ;sem unidade;2.5951557093425603;1.0570824524312896;3.1500266951414844;9.38177874186551;19.8005698005698;32.16783216783217;56.66666666666666;2024
Nordeste ;Maranhão ;Cajari ;2102507.0;14.652631578947368;11875.0;1740.0;110.0;4.0;1.0;Sim;Não ;SIM;Não ;sem unidade;3.5487959442332064;2.96;5.867126833477135;11.955593509820666;21.234119782214155;24.80916030534351;38.9747191011236;2025
Nordeste ;Maranhão ;Cajapió ;2102408.0;20.206451612903223;7750.0;1566.0;98.0;2.0;1.0;Sim;Não ;SIM;Não ;sem unidade;3.64333652924257;3.44418052256532;7.745504840940526;16.28056628056628;27.707581227436823;40.87591240875913;52.51336898395722;2024
Nordeste ;Maranhão ;Cachoeira Grande ;2102374.0;22.19656516091788;6929.0;1538.0;423.0;7.0;1.0;Sim;Não ;Não;Não ;sem unidade;3.535811423390753;4.22360248447205;7.172701949860724;21.08843537414966;35.13215859030837;49.770992366412216;62.66094420600859;2024
Nordeste ;Maranhão ;Buritirana ;2102358.0;20.546231627228188;9593.0;1971.0;0.0;0.0;0.0;Não ;Não ;Não;Não ;sem unidade;2.4115755627009645;3.303964757709251;6.3444108761329305;14.255654918463968;25.287356321839084;35.637342908438065;56.99782451051486;2025
Nordeste ;Maranhão ;Buriticupu ;2102325.0;20.549218632229536;39802.0;8179.0;668.0;14.0;2.0;Sim;Não ;SIM;Não ;sem unidade;4.189617759973293;4.086289151628293;7.137394850879429;17.58850951241023;29.782774390243905;44.52442159383033;60.94863602850823;2024
Nordeste ;Maranhão ;Buriti Bravo ;2102309.0;23.42942942942943;16650.0;3901.0;362.0;12.0;1.0;Sim;Não ;SIM;Não ;sem unidade;2.752293577981652;4.417670682730924;8.00405268490375;18.1670458238544;30.26315789473684;45.0;57.751776013372336;2024
Nordeste ;Maranhão ;Buriti ;2102200.0;23.63627716745137;21027.0;4970.0;481.0;12.0;1.0;Sim;Não ;Não;Não ;sem unidade;6.857142857142858;5.476967718534639;7.991412213740458;21.022280471821755;38.15337657382678;47.84503631961259;60.898228265348166;2024
Nordeste ;Maranhão ;Brejo de Areia ;2102150.0;25.42023002064288;6782.0;1724.0;31.0;2.0;0.0;Sim;Não ;Não;Não ;sem unidade;3.5934291581108826;4.444444444444445;8.575689783743474;27.300850734725447;41.91251271617497;47.774480712166174;67.82477341389728;2024
Nordeste ;Maranhão ;Brejo ;2102101.0;23.18130122749912;25499.0;5911.0;1704.0;36.0;1.0;Sim;SIM ;SIM;Não ;sem unidade;4.756637168141593;5.421270718232044;7.1214713430282295;19.333463262521924;35.69718731298623;44.72168905950096;58.73801422827095;2024
Nordeste ;Maranhão ;Bom Lugar ;2102077.0;26.88914868742693;9409.0;2530.0;122.0;1.0;1.0;Sim;Não ;Não;Não ;sem unidade;2.9486099410278013;3.500473036896877;7.109283196239718;24.201407688142933;39.03293622985284;54.85148514851485;66.0729431721798;2024
Nordeste ;Maranhão ;Bom Jesus das Selvas ;2102036.0;22.330774598743893;20062.0;4480.0;192.0;5.0;0.0;Sim;Não ;Não;Não ;sem unidade;3.4779728386883075;4.574066302979437;8.281366924420055;21.00677637947725;34.810606060606055;48.2794042116076;62.47412008281573;2024
Nordeste ;Maranhão ;Bom Jardim ;2102002.0;24.930806005200036;23846.0;5945.0;1167.0;29.0;4.0;Sim;Não ;Não;Não ;sem unidade;4.171779141104294;4.404805242082271;9.141958670260555;21.17622170509837;34.92307692307692;49.01645925331192;65.91298389859541;2024
Nordeste ;Maranhão ;Boa Vista do Gurupi ;2101970.0;19.101334837375447;5319.0;1016.0;563.0;1.0;1.0;Sim;Não ;Não;Não ;sem unidade;3.391812865497076;3.692307692307693;5.103969754253308;16.411824668705403;30.975954738330973;40.8273381294964;58.984375;2024
Nordeste ;Maranhão ;Bernardo do Mearim ;2101939.0;17.67193411974182;4493.0;794.0;87.0;5.0;0.0;Sim;Não ;SIM;Não ;sem unidade;2.231237322515213;2.1739130434782608;3.2953105196451205;11.421911421911425;23.943661971830984;32.98429319371728;47.540983606557376;2024
Nordeste ;Maranhão ;Bequimão ;2101905.0;18.52662759997424;15529.0;2877.0;151.0;5.0;1.0;Sim;Não ;Não;Não ;sem unidade;2.8554070473876063;2.5678650036683783;3.7613981762917934;8.370895041854476;18.83750530335172;32.45702730030334;55.1695954229669;2024
Nordeste ;Maranhão ;Benedito Leite ;2101806.0;21.561250881730544;4253.0;917.0;74.0;2.0;1.0;Sim;Não ;Não;Não ;sem unidade;4.0169133192389;3.617571059431525;5.153374233128835;15.126050420168069;29.685157421289357;32.0;58.74125874125874;2024
Nordeste ;Maranhão ;Bela Vista do Maranhão ;2101772.0;20.506299849728357;8651.0;1774.0;458.0;4.0;1.0;Sim;Não ;Não;Não ;sem unidade;3.6051502145922742;3.753609239653513;7.017543859649122;15.90265987549519;29.09871244635193;40.88200238379023;60.01955034213099;2024
Nordeste ;Maranhão ;Belágua ;2101731.0;23.647932131495228;5658.0;1338.0;649.0;22.0;1.0;Sim;Não ;Não;Não ;sem unidade;5.508474576271186;5.4892601431980905;8.615384615384615;22.8486646884273;46.36627906976744;58.94039735099338;73.34905660377359;2025
Nordeste ;Maranhão ;Barreirinhas ;2101707.0;16.89176376393249;47461.0;8017.0;1841.0;33.0;5.0;Sim;SIM ;Não;SIM ;sem unidade;3.046744574290484;2.959394356503785;5.164867230814124;15.281473899692935;27.66451185148351;39.018580276322055;54.91744436468055;2024
Nordeste ;Maranhão ;Barra do Corda ;2101608.0;20.240990668765;62907.0;12733.0;1581.0;17.0;18.0;Sim;Não ;SIM;Não ;Unidade com oferta;3.7735849056603774;4.625550660792952;6.584730587660752;16.401247742571005;27.601302054102597;36.668122906655015;55.18471337579618;2024
